etiqueta,experiencia_slug,tipo_regla,precio_cop,min_pax,max_pax,origen,orden,activa,supabase_id
,nevado-del-cocuy-salida-jueves,per_origin_accommodation,0,,,Bogotá,0,Sí,e9cfc7e7-c58a-418e-bf79-5dbccd3f13b7
,nevado-del-cocuy-salida-jueves,per_origin_accommodation,0,,,Bogotá,0,Sí,6336c515-4076-491c-83f2-723e7dc38387
,nevado-del-cocuy-salida-jueves,per_origin_accommodation,0,,,Bogotá,0,Sí,fbef6c7f-70f1-45ce-9bd3-4894c8db24ce
,nevado-del-cocuy-salida-jueves,per_origin_accommodation,0,,,Bogotá,0,Sí,eaa46046-cd10-4039-9c9a-13b4def1309d
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,18e4ceb9-f945-4e21-b89b-0c495a84a0eb
,nevado-del-cocuy-salida-jueves,per_origin_accommodation,0,,,Bogotá,0,Sí,c9b93b7f-a60b-4e92-8ebc-a1bcb74ad56d
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,77eebb14-ce90-4d92-a83b-d233b6746c8f
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,5f3cc364-5299-4e59-85c4-bfdf284db19e
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,7d399159-b02b-40b0-850c-a47f8066c221
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,af925b99-0f57-44c7-8e3d-0a8e01823ab0
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,94020a01-710f-4cbd-90e6-f61057a45d83
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,af0f2155-a3fe-4895-a50d-f02e2d729f90
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,6b6504be-8a61-4498-bea4-74ea2d478d89
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,2dba4c8c-b68e-4cb1-b72d-8e5bfb199759
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,fbfb6315-a362-4d1c-86d0-112fa815705d
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,aa66bc30-fb82-4817-8f56-178347d15fb5
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,d400602a-ed0b-4820-a036-1229b0f52bf4
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,b79499d1-489d-49a4-a5a4-91c49ce14c8e
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,4e93a709-a41d-4789-a3d7-7928570f60d3
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,abed05bf-f62d-46a6-9633-6879a64b3dbf
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,05342f3e-384a-4bd7-8409-0060e2ff6c5c
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,a9e13920-c1de-4ad5-a8a2-f0d15f1f3240
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,9c82e698-a6ba-49bf-b490-6d2536bb4360
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,c8f475ad-c339-4973-9fd1-7ef2d7310d78
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,3930bef1-a97a-439d-a6ce-0d99ff03b57d
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,1b0bf39a-b1d7-4e81-960f-fa44fffc06a8
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,190837ca-40bf-4278-8070-a59c44f63924
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,ceb9253a-2a2b-4fb8-ad96-29f89717e237
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,869aa703-d871-42a5-ba8e-972a797e8b91
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,63919817-3337-46eb-993e-9ad3e16f806b
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,fbdd1ece-d66d-42e8-93c9-de622d7dade2
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,39133a27-9c03-4c05-a6f1-ef4e66269610
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,46817726-8046-4ccb-92a0-596d077655b5
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,d9bc6e35-746a-433a-93ca-43665756b9c9
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,67358b04-0744-4039-bccd-5c76536c00bf
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,8403edac-e390-4a46-bbf4-2a070686a2f8
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,62df6a3f-9482-43fc-82ec-32a267719ddc
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,6daacdac-e926-4471-a51f-7f4bf29a6f6c
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,4646f5fe-aa42-482b-9a36-a2597d25090a
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,c28247fc-c008-49b0-8a8f-577556d550c9
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,af7ac6d6-c612-4bbe-bc13-c2a6759b9d37
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,73a15910-887a-486c-81ee-b78c62166e61
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,aca954f7-2d6d-4b03-abba-391e472b9d10
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,24381071-7b1d-4cb9-8a48-afda5ae6a936
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,da0256e4-24ae-4b1a-9488-1587c19d5c45
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,f7a7ed63-3551-4b29-af9f-4a5a2838a5bb
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,1b537a2b-8916-4081-80b6-d6d5ca0a31ea
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,6c0cffe3-c785-4020-86fe-3402cc677ff5
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,0b79340f-23a5-4c35-9fc3-03fb5dcb999d
Multiple,nevado-del-cocuy-salida-jueves,per_origin_accommodation,660000,,,Bogotá,515,Sí,f574e7ed-4f11-4e24-8150-758278ba58e5
,nevado-del-cocuy-salida-jueves,per_origin_accommodation,0,,,Bogotá,0,Sí,2a8d56c3-bc1c-41ab-9c06-a81ecadc3d0b
,nevado-del-cocuy-salida-jueves,per_origin_accommodation,0,,,Bogotá,0,Sí,3637b99b-3565-4c37-a6e0-c44e3a66cca5
,nevado-del-cocuy-salida-jueves,per_origin_accommodation,0,,,Bogotá,0,Sí,a70536ed-de3e-460f-9bab-b689b951d1fc
,nevado-del-cocuy-salida-jueves,per_origin_accommodation,0,,,Bogotá,0,Sí,6559d1ef-733d-4024-8c4d-c418285a6470
,nevado-del-cocuy-salida-jueves,per_origin_accommodation,0,,,Bogotá,0,Sí,5ba94e24-1136-4317-9de6-d8e24898fecb
,nevado-del-cocuy-salida-jueves,per_origin_accommodation,0,,,Bogotá,0,Sí,711cc178-1673-4b27-8812-5406b70544b4
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,1313f5af-2851-4a6b-a164-d40fd6d6f70a
,nevado-del-cocuy-salida-jueves,per_origin_accommodation,0,,,Bogotá,0,Sí,13c8120e-7efd-4709-9c8f-4451b6a47116
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,42c42e19-4254-4898-9aaf-c3be0777fac4
,nevado-del-cocuy-salida-jueves,per_origin_accommodation,0,,,Bogotá,0,Sí,0855fcdd-8875-4457-88eb-b75f69f55fcf
,nevado-del-cocuy-salida-jueves,per_origin_accommodation,0,,,Bogotá,0,Sí,b39e60d3-8b68-4fce-b032-dee976d45b42
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,37bb8f03-fe50-4d7f-82b2-03539f7bfd4b
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,9e00091b-79bf-47eb-ae4e-a5e1ba87adca
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,d9c13e25-db26-42bb-b23f-566d6019915f
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,8076b29a-fbb5-40e1-b678-bae78ae8fb36
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,8fefb709-7f15-4f3f-89fd-7d22825bb264
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,d42aca02-306e-4e8e-a724-cce6047bb984
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,4a13f24b-b8b8-4fab-b1cc-8e5802f65830
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,abecc36c-f2b6-458d-ba7d-1c3ea8e37cb6
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,d8d1a379-3193-4fdc-9be5-8265f6aa9f25
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,b046fef8-5c67-44c2-9e1b-de8299784837
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,23d13dbe-bf8f-41be-9cf5-e156c1fd588c
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,f0636e99-f39f-49cd-a514-472b94582fee
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,6a1f82c0-ec5c-4c4e-b1a2-d7d89cde2563
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,30314d6c-fe42-454a-b43d-235aed2bc887
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,7ead95f8-4913-4e3c-91f6-035f7e449c48
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,aedaf901-aa5d-4275-b49d-aa4b488b7f44
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,3bfb688e-c16c-46f1-863f-8109f5a28e4e
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,178b99ff-6cda-4329-8383-302f581b8f0d
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,a9f038a9-fb5c-4532-85bc-347ebb7877f1
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,e3db7b5f-0445-43bc-a63b-3ea03904e045
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,abb0f1b4-74a9-45a7-beba-3c3b7e9eaceb
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,90a70715-fc69-40d6-a10c-072a9480d6b5
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,4e1fcd48-24ff-40a8-9348-5e1eccf1e2d9
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,91a0ec1f-1646-4e8a-8a79-eb15662b0beb
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,6c6ab845-f192-40ce-8331-a3cd82a26edd
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,e2b3cfdc-636d-4e37-aa41-dc9eb260d03c
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,c68c10a2-73dd-4fb2-bb99-fd35720c2e11
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,c608abd1-08df-4ee1-b02a-32c0c64532ef
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,e59d2317-3d57-4f35-9a83-32ee236a2d22
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,0c3b6071-3f98-48f2-88f7-923ed4fdb94f
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,baf2647d-83ee-4a0a-8ed2-bcb56d540a41
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,93993c76-ca3b-4da9-98a5-399633d7cb90
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,f831eb8d-fdf9-4ab7-b697-2d2a19a3c857
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,d7e51dba-d084-441d-a521-db0a3ae1133e
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,efc18bd3-e421-4676-a70e-e2aa330ca0b9
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,b74d2fc5-941f-4c1c-8e5b-ea7e61441898
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,cce7a7c1-72fb-4128-b4c3-209d46e2b426
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,b2cfa4b0-7ca6-4ea7-83cf-294777f1a26b
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,dd6e0c12-141b-4549-ae0a-c38de915a094
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,816b2515-ab94-4c4e-b8c5-0823cb79c88b
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,a46c1a08-39cb-4856-a959-f7feb6f86e31
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,39e22f5c-ef04-44b0-a532-e3ab48d6eba3
,nevado-del-cocuy-salida-jueves,per_origin_accommodation,0,,,Bogotá,0,Sí,53250945-5865-4a08-9d32-c66e475479c2
,nevado-del-cocuy-salida-jueves,per_origin_accommodation,0,,,Bogotá,0,Sí,8cad5d5c-4c3a-42b7-9fc0-b268e8c27aae
,nevado-del-cocuy-salida-jueves,per_origin_accommodation,0,,,Bogotá,0,Sí,0cb1b452-86ef-4ebc-8096-a76221429394
,nevado-del-cocuy-salida-jueves,per_origin_accommodation,0,,,Bogotá,0,Sí,fb6b1e62-fbd2-4e2f-9c2b-4aa78d5138e4
,nevado-del-cocuy-salida-jueves,per_origin_accommodation,0,,,Bogotá,0,Sí,c29cba15-a4c6-4855-bf2d-193ee6b8895b
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,8b4ba6e5-cdb3-408e-ae50-d24b6ac4d4ba
,nevado-del-cocuy-salida-jueves,per_origin_accommodation,0,,,Bogotá,0,Sí,01f33f16-756d-4506-9e5c-0f247132d4cd
,nevado-del-cocuy-salida-jueves,per_origin_accommodation,0,,,Bogotá,0,Sí,ef70df36-96e4-4d62-a13a-31772f7be2a9
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,c1b348e3-b4f1-4c1d-9439-ae34853a02d6
,nevado-del-cocuy-salida-jueves,per_origin_accommodation,0,,,Bogotá,0,Sí,27667f6f-8b06-4de6-91ad-5bcdb6902a65
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,ef0c3eba-5d38-41a1-8a6b-ded7c1daa0a6
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,18e33be3-1283-4d56-8735-cfd3f550e016
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,2e00374f-c05e-4634-ab7e-7351ca2f654d
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,43280aad-c0fe-49a2-9476-6af9dd1fa466
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,a0fde527-c3a5-42db-ab0c-ce118eedb748
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,5ee6f9ac-6e8c-4356-9aa1-b8017da51cdb
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,e342c174-03bc-44c4-b021-f7ac6e1f799b
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,932496a7-8464-4dde-a795-534628a0eaf9
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,4cac734c-02b2-46aa-b761-a373aa103554
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,0f88bb71-e9bf-4bf2-864b-5f26a4a72ee7
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,22fedcbe-f3cf-48ff-ad8d-e1acf275a8a5
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,9282a881-478e-42dd-b1b7-6cee9d01dffb
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,b3c04621-07f0-4a3c-b759-eacc7e2c6cbf
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,b7cf1070-3673-4ba8-8468-6d25e9afdfce
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,41fcddce-2558-43c1-ad4d-a15cd2d15a34
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,56ddc145-d28c-42b5-81df-a3a94d6503c9
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,fdd55603-865e-4e10-8488-bf69c739b09f
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,627874db-4fc7-4ab3-8ea5-b7ca1c3bb06b
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,063700bd-1ac0-41c8-b56f-de1c7e23de22
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,f738f9bf-f630-42cd-a2f1-056f16ae5375
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,7a58a564-8bfa-441d-a975-36e6f5ad1cd7
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,97426620-bbf1-4ea5-a868-42b9b7478d12
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,291673c9-c3b3-4f93-8dfb-74b20fffee17
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,38b213e9-a80b-4a7b-a3df-e8610c78bc94
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,3a774d6b-9ebc-4973-ba39-0436aadf01c1
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,8cff9f28-8550-45dd-988e-336bf7ecbad0
Individual,nevado-del-cocuy-salida-jueves,per_origin_accommodation,852000,,,Bogotá,2,Sí,1c69e684-dedb-4367-a196-79cff3506da2
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,844618c6-5d10-4be2-9a2f-856f5e68123b
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,1662288f-dd9d-4390-aa39-fd93056ba362
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,c2141f5f-6eff-4762-a2e6-741ca0332dc0
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,bcaadc0a-e6ca-40e4-b71b-40a02dcf3bcc
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,b9a974fe-1f4f-4088-93f5-0ee849d68564
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,182db802-22af-44c5-a971-d2f1029d1ad9
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,713a0d13-1995-463b-9dce-d30329f6c223
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,4c799aa3-56d3-4311-af82-318e810d1fb0
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,1b6ed411-0b9b-4c06-9905-97112c34c1e1
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,ef6a1fbb-e514-4abd-b259-dd6c847b66c0
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,93d310ff-2563-4589-b1e0-ce6f527f646b
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,3279d82d-9ac4-465e-9f37-34417b486539
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,9ce7e0d6-78d0-42ff-9024-0fe897f9f1e6
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,9e72d285-2f19-4ec1-a9ea-104ec80cdb00
Doble,nevado-del-cocuy-salida-jueves,per_origin_accommodation,738000,,,Bogotá,4,Sí,214da17a-21d5-4489-b3a3-7fb43243f449
2 a 9 personas,el-tour-de-la-perse,per_person,65000,2,20,,1,Sí,c4e97c61-92b7-45fc-ad5f-f5cd000bde8b
1 Persona,el-tour-de-la-perse,per_person,90000,1,1,,0,Sí,6e5f120e-31aa-4746-bd49-54aa4ca82db6
